actor,domain,option_a_id,option_b_id,probability_a,count_a,count_b,total_responses,split
mimo-v2-pro-or,political,3,92,0.9,18,2,20,train
mimo-v2-pro-or,political,39,80,0.55,11,9,20,train
mimo-v2-pro-or,political,20,83,0.3,6,14,20,train
mimo-v2-pro-or,political,31,58,0.55,11,9,20,train
mimo-v2-pro-or,political,13,15,0.45,9,11,20,train
mimo-v2-pro-or,political,11,14,0.5,10,10,20,train
mimo-v2-pro-or,political,32,105,0.4,8,12,20,train
mimo-v2-pro-or,political,46,69,0.5,10,10,20,train
mimo-v2-pro-or,political,76,114,0.4,8,12,20,train
mimo-v2-pro-or,political,51,103,0.75,15,5,20,train
mimo-v2-pro-or,political,17,44,0.45,9,11,20,train
mimo-v2-pro-or,political,0,92,0.2,4,16,20,train
mimo-v2-pro-or,political,46,52,0.25,5,15,20,train
mimo-v2-pro-or,political,76,86,0.55,11,9,20,train
mimo-v2-pro-or,political,46,123,0.4,8,12,20,train
mimo-v2-pro-or,political,97,125,0.3,6,14,20,train
mimo-v2-pro-or,political,31,132,0.4,8,12,20,train
mimo-v2-pro-or,political,88,91,0.45,9,11,20,train
mimo-v2-pro-or,political,46,116,0.55,11,9,20,train
mimo-v2-pro-or,political,17,133,0.35,7,13,20,train
mimo-v2-pro-or,political,73,76,0.4,8,12,20,train
mimo-v2-pro-or,political,3,14,0.25,5,15,20,train
mimo-v2-pro-or,political,68,81,0.35,7,13,20,train
mimo-v2-pro-or,political,44,112,0.35,7,13,20,train
mimo-v2-pro-or,political,59,123,0.9,18,2,20,train
mimo-v2-pro-or,political,1,13,0.35,7,13,20,train
mimo-v2-pro-or,political,2,107,0.55,11,9,20,train
mimo-v2-pro-or,political,11,112,0.4,8,12,20,train
mimo-v2-pro-or,political,31,49,0.3,6,14,20,train
mimo-v2-pro-or,political,118,132,0.9,18,2,20,train
mimo-v2-pro-or,political,6,101,0.8,16,4,20,train
mimo-v2-pro-or,political,28,129,0.75,15,5,20,train
mimo-v2-pro-or,political,66,127,0.15,3,17,20,train
mimo-v2-pro-or,political,107,113,0.7,14,6,20,train
mimo-v2-pro-or,political,5,29,0.45,9,11,20,train
mimo-v2-pro-or,political,19,99,0.75,15,5,20,train
mimo-v2-pro-or,political,73,118,0.25,5,15,20,train
mimo-v2-pro-or,political,41,83,0.75,15,5,20,train
mimo-v2-pro-or,political,5,35,0.6,12,8,20,train
mimo-v2-pro-or,political,33,75,0.3,6,14,20,train
mimo-v2-pro-or,political,66,119,0.8,16,4,20,train
mimo-v2-pro-or,political,54,135,0.1,2,18,20,train
mimo-v2-pro-or,political,7,16,1,20,0,20,train
mimo-v2-pro-or,political,63,101,0.6,12,8,20,train
mimo-v2-pro-or,political,60,134,0.25,5,15,20,train
mimo-v2-pro-or,political,4,72,0.65,13,7,20,train
mimo-v2-pro-or,political,23,124,0.05,1,19,20,train
mimo-v2-pro-or,political,100,106,0.15,3,17,20,train
mimo-v2-pro-or,political,60,132,0.5,10,10,20,train
mimo-v2-pro-or,political,11,65,0.2,4,16,20,train
mimo-v2-pro-or,political,122,135,0.05,1,19,20,train
mimo-v2-pro-or,political,63,73,0.65,13,7,20,train
mimo-v2-pro-or,political,54,61,0.55,11,9,20,train
mimo-v2-pro-or,political,16,84,0.3,6,14,20,train
mimo-v2-pro-or,political,43,132,0.5,10,10,20,train
mimo-v2-pro-or,political,122,126,0.9,18,2,20,train
mimo-v2-pro-or,political,33,72,0.95,19,1,20,train
mimo-v2-pro-or,political,5,90,0.6,12,8,20,train
mimo-v2-pro-or,political,40,79,0.3,6,14,20,train
mimo-v2-pro-or,political,53,83,0.85,17,3,20,train
mimo-v2-pro-or,political,83,104,0.95,19,1,20,train
mimo-v2-pro-or,political,20,40,0.05,1,19,20,train
mimo-v2-pro-or,political,42,108,0.9,18,2,20,train
mimo-v2-pro-or,political,85,93,0.25,5,15,20,train
mimo-v2-pro-or,political,40,95,0.55,11,9,20,train
mimo-v2-pro-or,political,85,118,0.35,7,13,20,train
mimo-v2-pro-or,political,6,77,0.2,4,16,20,train
mimo-v2-pro-or,political,29,120,0.6,12,8,20,train
mimo-v2-pro-or,political,93,119,0.75,15,5,20,train
mimo-v2-pro-or,political,83,120,0.15,3,17,20,train
mimo-v2-pro-or,political,47,106,0.7,14,6,20,train
mimo-v2-pro-or,political,40,60,0.45,9,11,20,train
mimo-v2-pro-or,political,5,98,0.1,2,18,20,train
mimo-v2-pro-or,political,72,84,0.55,11,9,20,train
mimo-v2-pro-or,political,16,90,0.4,8,12,20,train
mimo-v2-pro-or,political,25,134,0.1,2,18,20,train
mimo-v2-pro-or,political,18,122,0.9,18,2,20,train
mimo-v2-pro-or,political,4,16,0.9,18,2,20,train
mimo-v2-pro-or,political,8,33,0.35,7,13,20,train
mimo-v2-pro-or,political,41,61,0.3,6,14,20,train
mimo-v2-pro-or,political,72,90,0.45,9,11,20,train
mimo-v2-pro-or,political,90,119,0.9,18,2,20,train
mimo-v2-pro-or,political,8,60,0.35,7,13,20,train
mimo-v2-pro-or,political,29,134,0.75,15,5,20,train
mimo-v2-pro-or,political,25,84,0.6,12,8,20,train
mimo-v2-pro-or,political,50,60,0.7,14,6,20,train
mimo-v2-pro-or,political,4,90,0.65,13,7,20,train
mimo-v2-pro-or,political,77,135,0.8,16,4,20,train
mimo-v2-pro-or,political,52,126,0.45,9,11,20,train
mimo-v2-pro-or,political,45,56,0.45,9,11,20,train
mimo-v2-pro-or,political,7,33,0.25,5,15,20,train
mimo-v2-pro-or,political,85,125,0.55,11,9,20,train
mimo-v2-pro-or,political,30,63,0.7,14,6,20,train
mimo-v2-pro-or,political,84,127,0.2,4,16,20,train
mimo-v2-pro-or,political,118,134,0.3,6,14,20,train
mimo-v2-pro-or,political,25,108,1,20,0,20,train
mimo-v2-pro-or,political,48,125,0.95,19,1,20,train
mimo-v2-pro-or,political,24,102,0.85,17,3,20,train
mimo-v2-pro-or,political,47,132,0.65,13,7,20,train
mimo-v2-pro-or,political,83,85,1,20,0,20,train
mimo-v2-pro-or,political,5,118,0.15,3,17,20,train
mimo-v2-pro-or,political,7,101,0.1,2,18,20,train
mimo-v2-pro-or,political,16,126,0.75,15,5,20,train
mimo-v2-pro-or,political,43,48,0.35,7,13,20,train
mimo-v2-pro-or,political,85,132,0.5,10,10,20,train
mimo-v2-pro-or,political,47,95,0.55,11,9,20,train
mimo-v2-pro-or,political,40,125,0.6,12,8,20,train
mimo-v2-pro-or,political,25,118,0.05,1,19,20,train
mimo-v2-pro-or,political,30,101,0.25,5,15,20,train
mimo-v2-pro-or,political,53,132,0.55,11,9,20,train
mimo-v2-pro-or,political,41,66,0.6,12,8,20,train
mimo-v2-pro-or,political,8,50,0.15,3,17,20,train
mimo-v2-pro-or,political,41,118,0.6,12,8,20,train
mimo-v2-pro-or,political,90,132,0.9,18,2,20,train
mimo-v2-pro-or,political,25,106,0.5,10,10,20,train
mimo-v2-pro-or,political,20,47,0.4,8,12,20,train
mimo-v2-pro-or,political,110,125,0.65,13,7,20,train
mimo-v2-pro-or,political,25,60,0.2,4,16,20,train
mimo-v2-pro-or,political,30,78,0.55,11,9,20,train
mimo-v2-pro-or,political,16,118,0.45,9,11,20,train
mimo-v2-pro-or,political,61,95,0.55,11,9,20,train
mimo-v2-pro-or,political,90,126,0.4,8,12,20,train
mimo-v2-pro-or,political,40,124,0.2,4,16,20,train
mimo-v2-pro-or,political,66,120,0.2,4,16,20,train
mimo-v2-pro-or,political,66,73,0.65,13,7,20,train
mimo-v2-pro-or,political,29,98,0.7,14,6,20,train
mimo-v2-pro-or,political,104,119,0.1,2,18,20,train
mimo-v2-pro-or,political,54,101,0.15,3,17,20,train
mimo-v2-pro-or,political,83,108,1,20,0,20,train
mimo-v2-pro-or,political,8,126,0.55,11,9,20,train
mimo-v2-pro-or,political,60,61,0.8,16,4,20,train
mimo-v2-pro-or,political,4,127,0.85,17,3,20,train
mimo-v2-pro-or,political,41,119,0.7,14,6,20,train
mimo-v2-pro-or,political,60,66,0.5,10,10,20,train
mimo-v2-pro-or,political,38,103,0.95,19,1,20,train
mimo-v2-pro-or,political,65,67,0.5,10,10,20,train
mimo-v2-pro-or,political,29,101,0.1,2,18,20,train
mimo-v2-pro-or,political,18,128,0.45,9,11,20,train
mimo-v2-pro-or,political,106,134,0.35,7,13,20,train
mimo-v2-pro-or,political,66,124,0.4,8,12,20,train
mimo-v2-pro-or,political,85,89,0.4,8,12,20,train
mimo-v2-pro-or,political,72,89,0.5,10,10,20,train
mimo-v2-pro-or,political,85,100,0.65,13,7,20,train
mimo-v2-pro-or,political,25,40,0.25,5,15,20,train
mimo-v2-pro-or,political,63,122,0.55,11,9,20,train
mimo-v2-pro-or,political,41,43,0.6,12,8,20,train
mimo-v2-pro-or,political,29,35,0.65,13,7,20,train
mimo-v2-pro-or,political,36,48,0.2,4,16,20,train
mimo-v2-pro-or,political,24,93,0.4,8,12,20,train
mimo-v2-pro-or,political,65,68,0.95,19,1,20,train
mimo-v2-pro-or,political,60,89,0.5,10,10,20,train
mimo-v2-pro-or,political,25,125,0.5,10,10,20,train
mimo-v2-pro-or,political,63,118,0.65,13,7,20,train
mimo-v2-pro-or,political,35,118,0.55,11,9,20,train
mimo-v2-pro-or,political,40,106,0.25,5,15,20,train
mimo-v2-pro-or,political,42,66,0.3,6,14,20,train
mimo-v2-pro-or,political,90,106,0.55,11,9,20,train
mimo-v2-pro-or,political,79,83,0.85,17,3,20,train
mimo-v2-pro-or,political,100,110,0.4,8,12,20,train
mimo-v2-pro-or,political,29,54,0.35,7,13,20,train
mimo-v2-pro-or,political,74,111,0.35,7,13,20,train
mimo-v2-pro-or,political,65,74,1,20,0,20,train
mimo-v2-pro-or,political,53,86,0,0,20,20,train
mimo-v2-pro-or,political,119,126,0.65,13,7,20,train
mimo-v2-pro-or,political,8,83,0.6,12,8,20,train
mimo-v2-pro-or,political,29,73,0.7,14,6,20,train
mimo-v2-pro-or,political,120,132,0.4,8,12,20,train
mimo-v2-pro-or,political,41,72,0.45,9,11,20,train
mimo-v2-pro-or,political,8,135,0.25,5,15,20,train
mimo-v2-pro-or,political,118,126,0.35,7,13,20,train
mimo-v2-pro-or,political,58,106,0.35,7,13,20,train
mimo-v2-pro-or,political,23,53,0.55,11,9,20,train
mimo-v2-pro-or,political,107,108,0.3,6,14,20,train
mimo-v2-pro-or,political,83,125,0.85,17,3,20,train
mimo-v2-pro-or,political,62,65,0.6,12,8,20,train
mimo-v2-pro-or,political,124,135,0.1,2,18,20,train
mimo-v2-pro-or,political,16,35,0.7,14,6,20,train
mimo-v2-pro-or,political,63,134,0.7,14,6,20,train
mimo-v2-pro-or,political,119,125,0.55,11,9,20,train
mimo-v2-pro-or,political,54,84,0.2,4,16,20,train
mimo-v2-pro-or,political,83,124,0.3,6,14,20,train
mimo-v2-pro-or,political,19,55,0.725,14.5,5.5,20,train
mimo-v2-pro-or,political,60,124,0.6,12,8,20,train
mimo-v2-pro-or,political,41,132,0.85,17,3,20,train
mimo-v2-pro-or,political,42,104,0.9,18,2,20,train
mimo-v2-pro-or,political,48,118,0.35,7,13,20,train
mimo-v2-pro-or,political,54,83,0.45,9,11,20,train
mimo-v2-pro-or,political,53,120,0.4,8,12,20,train
mimo-v2-pro-or,political,25,72,0.25,5,15,20,train
mimo-v2-pro-or,political,20,35,0.25,5,15,20,train
mimo-v2-pro-or,political,35,134,0.25,5,15,20,train
mimo-v2-pro-or,political,73,90,0.45,9,11,20,train
mimo-v2-pro-or,political,53,54,0.2,4,16,20,train
mimo-v2-pro-or,political,20,95,0.4,8,12,20,train
mimo-v2-pro-or,political,23,126,0.45,9,11,20,train
mimo-v2-pro-or,political,19,74,0.75,15,5,20,train
mimo-v2-pro-or,political,65,133,0.95,19,1,20,train
mimo-v2-pro-or,political,60,93,0.55,11,9,20,train
mimo-v2-pro-or,political,35,72,0.4,8,12,20,train
mimo-v2-pro-or,political,43,122,0.25,5,15,20,train
mimo-v2-pro-or,political,71,131,0.25,5,15,20,train
mimo-v2-pro-or,political,30,128,0.4,8,12,20,train
mimo-v2-pro-or,political,90,101,0.15,3,17,20,train
mimo-v2-pro-or,political,40,72,0.4,8,12,20,train
mimo-v2-pro-or,political,29,72,0.65,13,7,20,train
mimo-v2-pro-or,political,48,73,0.55,11,9,20,train
mimo-v2-pro-or,political,72,122,0.25,5,15,20,train
mimo-v2-pro-or,political,101,118,1,20,0,20,train
mimo-v2-pro-or,political,47,58,0.55,11,9,20,train
mimo-v2-pro-or,political,53,73,0.55,11,9,20,train
mimo-v2-pro-or,political,103,109,0.8,16,4,20,train
mimo-v2-pro-or,political,47,84,0.5,10,10,20,train
mimo-v2-pro-or,political,83,89,0,0,20,20,train
mimo-v2-pro-or,political,47,125,0.65,13,7,20,train
mimo-v2-pro-or,political,43,115,0.7,14,6,20,train
mimo-v2-pro-or,political,18,118,0.85,17,3,20,train
mimo-v2-pro-or,political,40,41,0.4,8,12,20,train
mimo-v2-pro-or,political,36,60,0.5,10,10,20,train
mimo-v2-pro-or,political,6,111,0.7,14,6,20,train
mimo-v2-pro-or,political,51,94,0.9,18,2,20,train
mimo-v2-pro-or,political,114,118,0.85,17,3,20,train
mimo-v2-pro-or,political,33,135,0.25,5,15,20,train
mimo-v2-pro-or,political,20,60,0.3,6,14,20,train
mimo-v2-pro-or,political,72,134,0.15,3,17,20,train
mimo-v2-pro-or,political,4,7,0.25,5,15,20,train
mimo-v2-pro-or,political,42,110,0.95,19,1,20,train
mimo-v2-pro-or,political,118,127,0.25,5,15,20,train
mimo-v2-pro-or,political,29,126,0.75,15,5,20,train
mimo-v2-pro-or,political,41,85,0.45,9,11,20,train
mimo-v2-pro-or,political,8,73,0.75,15,5,20,train
mimo-v2-pro-or,political,53,106,0.45,9,11,20,train
mimo-v2-pro-or,political,58,126,0.4,8,12,20,train
mimo-v2-pro-or,political,16,125,0.95,19,1,20,train
mimo-v2-pro-or,political,77,128,0.45,9,11,20,train
mimo-v2-pro-or,political,90,122,0.1,2,18,20,train
mimo-v2-pro-or,political,5,114,0.65,13,7,20,train
mimo-v2-pro-or,political,53,95,0.5,10,10,20,train
mimo-v2-pro-or,political,34,109,0.9,18,2,20,train
mimo-v2-pro-or,political,7,128,0.4,8,12,20,train
mimo-v2-pro-or,political,36,40,0.5,10,10,20,train
mimo-v2-pro-or,political,50,120,0.75,15,5,20,train
mimo-v2-pro-or,political,63,128,0.1,2,18,20,train
mimo-v2-pro-or,political,53,79,0.45,9,11,20,train
mimo-v2-pro-or,political,20,48,0.1,2,18,20,train
mimo-v2-pro-or,political,111,131,0.6,12,8,20,train
mimo-v2-pro-or,political,90,118,0.5,10,10,20,train
mimo-v2-pro-or,political,47,48,0.65,13,7,20,train
mimo-v2-pro-or,political,16,86,0.4,8,12,20,train
mimo-v2-pro-or,political,86,124,0.9,18,2,20,train
mimo-v2-pro-or,political,35,84,0.5,10,10,20,train
mimo-v2-pro-or,political,30,86,0.85,17,3,20,train
mimo-v2-pro-or,political,72,73,0.4,8,12,20,train
mimo-v2-pro-or,political,54,72,0.6,12,8,20,train
mimo-v2-pro-or,political,4,63,0.45,9,11,20,train
mimo-v2-pro-or,political,16,36,0.7,14,6,20,train
mimo-v2-pro-or,political,63,126,0.8,16,4,20,train
mimo-v2-pro-or,political,7,78,0.55,11,9,20,train
mimo-v2-pro-or,political,16,127,0.35,7,13,20,train
mimo-v2-pro-or,political,5,106,0.75,15,5,20,train
mimo-v2-pro-or,political,95,119,0.6,12,8,20,train
mimo-v2-pro-or,political,29,77,0.15,3,17,20,train
mimo-v2-pro-or,political,40,47,0.2,4,16,20,train
mimo-v2-pro-or,political,5,53,0.75,15,5,20,train
mimo-v2-pro-or,political,82,135,0.45,9,11,20,train
mimo-v2-pro-or,political,118,135,0.4,8,12,20,train
mimo-v2-pro-or,political,5,48,0.7,14,6,20,train
mimo-v2-pro-or,political,98,135,0.3,6,14,20,train
mimo-v2-pro-or,political,4,122,0.9,18,2,20,train
mimo-v2-pro-or,political,35,127,0.25,5,15,20,train
mimo-v2-pro-or,political,6,75,0.55,11,9,20,train
mimo-v2-pro-or,political,50,63,0.35,7,13,20,train
mimo-v2-pro-or,political,5,127,0.25,5,15,20,train
mimo-v2-pro-or,political,16,105,0.25,5,15,20,train
mimo-v2-pro-or,political,114,127,0.7,14,6,20,train
mimo-v2-pro-or,political,16,23,0.65,13,7,20,train
mimo-v2-pro-or,political,4,53,0.8,16,4,20,train
mimo-v2-pro-or,political,66,122,0.25,5,15,20,train
mimo-v2-pro-or,political,5,89,0.7,14,6,20,train
mimo-v2-pro-or,political,53,60,0.3,6,14,20,train
mimo-v2-pro-or,political,50,53,0.95,19,1,20,train
mimo-v2-pro-or,political,29,53,0.65,13,7,20,train
mimo-v2-pro-or,political,41,79,0.9,18,2,20,train
mimo-v2-pro-or,political,23,120,0.1,2,18,20,train
mimo-v2-pro-or,political,53,125,0.8,16,4,20,train
mimo-v2-pro-or,political,85,104,0.8,16,4,20,train
mimo-v2-pro-or,political,10,55,0.5,10,10,20,train
mimo-v2-pro-or,political,23,132,0.25,5,15,20,train
mimo-v2-pro-or,political,73,95,0.75,15,5,20,train
mimo-v2-pro-or,political,8,29,0.475,9.5,10.5,20,train
mimo-v2-pro-or,political,18,78,0.7,14,6,20,train
mimo-v2-pro-or,political,114,122,0.85,17,3,20,train
mimo-v2-pro-or,political,16,29,0.15,3,17,20,train
mimo-v2-pro-or,political,33,134,0.8,16,4,20,train
mimo-v2-pro-or,political,30,127,0.95,19,1,20,train
mimo-v2-pro-or,political,119,124,0.05,1,19,20,train
mimo-v2-pro-or,political,29,48,0.7,14,6,20,train
mimo-v2-pro-or,political,43,124,0.15,3,17,20,train
mimo-v2-pro-or,political,63,111,0.25,5,15,20,train
mimo-v2-pro-or,political,114,131,0.95,19,1,20,train
mimo-v2-pro-or,political,63,114,0.55,11,9,20,train
mimo-v2-pro-or,political,84,122,0.45,9,11,20,train
mimo-v2-pro-or,political,41,63,0.1,2,18,20,train
mimo-v2-pro-or,political,77,98,0.85,17,3,20,train
mimo-v2-pro-or,political,115,132,0.15,3,17,20,train
mimo-v2-pro-or,political,35,83,0.75,15,5,20,train
mimo-v2-pro-or,political,18,135,0.85,17,3,20,train
mimo-v2-pro-or,political,72,135,0.1,2,18,20,train
mimo-v2-pro-or,political,86,134,0.6,12,8,20,train
mimo-v2-pro-or,political,16,89,0.45,9,11,20,train
mimo-v2-pro-or,political,0,131,0.6,12,8,20,train
mimo-v2-pro-or,political,16,25,0.65,13,7,20,train
mimo-v2-pro-or,political,74,114,0.95,19,1,20,train
mimo-v2-pro-or,political,29,63,0.65,13,7,20,train
mimo-v2-pro-or,political,5,131,0.25,5,15,20,train
mimo-v2-pro-or,political,8,134,0.35,7,13,20,train
mimo-v2-pro-or,political,84,90,0.45,9,11,20,train
mimo-v2-pro-or,political,33,63,0.3,6,14,20,train
mimo-v2-pro-or,political,33,77,0.55,11,9,20,train
mimo-v2-pro-or,political,48,122,0.5,10,10,20,train
mimo-v2-pro-or,political,7,98,0.4,8,12,20,train
mimo-v2-pro-or,political,7,86,0.5,10,10,20,train
mimo-v2-pro-or,political,47,54,0.1,2,18,20,train
mimo-v2-pro-or,political,90,114,0.05,1,19,20,train
mimo-v2-pro-or,political,5,73,0.5,10,10,20,train
mimo-v2-pro-or,political,61,63,0.3,6,14,20,train
mimo-v2-pro-or,political,30,71,0.35,7,13,20,train
mimo-v2-pro-or,political,66,85,0.7,14,6,20,train
mimo-v2-pro-or,political,25,73,0.45,9,11,20,train
mimo-v2-pro-or,political,48,100,0.65,13,7,20,train
mimo-v2-pro-or,political,90,98,0.25,5,15,20,train
mimo-v2-pro-or,political,82,111,0.4,8,12,20,train
mimo-v2-pro-or,political,72,124,0.6,12,8,20,train
mimo-v2-pro-or,political,85,110,0.35,7,13,20,train
mimo-v2-pro-or,political,77,101,0.6,12,8,20,train
mimo-v2-pro-or,political,127,134,0.55,11,9,20,train
mimo-v2-pro-or,political,0,77,0.9,18,2,20,train
mimo-v2-pro-or,political,6,71,0.55,11,9,20,train
mimo-v2-pro-or,political,16,122,0.5,10,10,20,train
mimo-v2-pro-or,political,72,126,0.5,10,10,20,train
mimo-v2-pro-or,political,33,120,0.7,14,6,20,train
mimo-v2-pro-or,political,5,86,0.35,7,13,20,train
mimo-v2-pro-or,political,5,60,0.5,10,10,20,train
mimo-v2-pro-or,political,60,63,0.45,9,11,20,train
mimo-v2-pro-or,political,12,102,0.75,15,5,20,train
mimo-v2-pro-or,political,106,132,0.8,16,4,20,train
mimo-v2-pro-or,political,120,122,0.2,4,16,20,train
mimo-v2-pro-or,political,33,66,1,20,0,20,train
mimo-v2-pro-or,political,120,134,0.2,4,16,20,train
mimo-v2-pro-or,political,16,93,0.75,15,5,20,train
mimo-v2-pro-or,political,50,126,0.85,17,3,20,train
mimo-v2-pro-or,political,6,131,0.9,18,2,20,train
mimo-v2-pro-or,political,33,98,0.5,10,10,20,train
mimo-v2-pro-or,political,89,135,0.1,2,18,20,train
mimo-v2-pro-or,political,72,105,0.2,4,16,20,train
mimo-v2-pro-or,political,16,48,0.6,12,8,20,train
mimo-v2-pro-or,political,95,104,0.7,14,6,20,train
mimo-v2-pro-or,political,85,124,0,0,20,20,train
mimo-v2-pro-or,political,43,134,0.15,3,17,20,train
mimo-v2-pro-or,political,7,118,0.75,15,5,20,train
mimo-v2-pro-or,political,47,127,0.2,4,16,20,train
mimo-v2-pro-or,political,65,77,1,20,0,20,train
mimo-v2-pro-or,political,33,118,0.8,16,4,20,train
mimo-v2-pro-or,political,7,84,0.95,19,1,20,train
mimo-v2-pro-or,political,19,75,1,20,0,20,train
mimo-v2-pro-or,political,7,131,0.5,10,10,20,train
mimo-v2-pro-or,political,54,134,0.05,1,19,20,train
mimo-v2-pro-or,political,47,72,0.35,7,13,20,train
mimo-v2-pro-or,political,42,120,0.6,12,8,20,train
mimo-v2-pro-or,political,50,72,0.95,19,1,20,train
mimo-v2-pro-or,political,95,134,0.05,1,19,20,train
mimo-v2-pro-or,political,53,105,0.3,6,14,20,train
mimo-v2-pro-or,political,33,128,0.45,9,11,20,train
mimo-v2-pro-or,political,42,118,0.35,7,13,20,train
mimo-v2-pro-or,political,124,127,0.2,4,16,20,train
mimo-v2-pro-or,political,122,134,0.5,10,10,20,train
mimo-v2-pro-or,political,66,135,0,0,20,20,train
mimo-v2-pro-or,political,41,47,0.45,9,11,20,train
mimo-v2-pro-or,political,42,132,0.5,10,10,20,train
mimo-v2-pro-or,political,60,125,0.5,10,10,20,train
mimo-v2-pro-or,political,66,134,0.35,7,13,20,train
mimo-v2-pro-or,political,35,86,0.05,1,19,20,train
mimo-v2-pro-or,political,6,82,0.75,15,5,20,train
mimo-v2-pro-or,political,73,132,0.75,15,5,20,train
mimo-v2-pro-or,political,30,75,0.7,14,6,20,train
mimo-v2-pro-or,political,122,124,0.65,13,7,20,train
mimo-v2-pro-or,political,85,108,0.4,8,12,20,train
mimo-v2-pro-or,political,41,53,0.8,16,4,20,train
mimo-v2-pro-or,political,41,120,0.4,8,12,20,train
mimo-v2-pro-or,political,104,132,0.5,10,10,20,train
mimo-v2-pro-or,political,120,135,0.2,4,16,20,train
mimo-v2-pro-or,political,24,125,0.3,6,14,20,train
mimo-v2-pro-or,political,106,110,0.75,15,5,20,train
mimo-v2-pro-or,political,5,134,0.55,11,9,20,train
mimo-v2-pro-or,political,43,90,0.35,7,13,20,train
mimo-v2-pro-or,political,42,53,0.5,10,10,20,train
mimo-v2-pro-or,political,42,47,0.5,10,10,20,train
mimo-v2-pro-or,political,36,47,0.45,9,11,20,train
mimo-v2-pro-or,political,63,84,0.65,13,7,20,train
mimo-v2-pro-or,political,23,66,0.15,3,17,20,train
mimo-v2-pro-or,political,95,108,0.7,14,6,20,train
mimo-v2-pro-or,political,8,89,0.7,14,6,20,train
mimo-v2-pro-or,political,8,23,0.775,15.5,4.5,20,train
mimo-v2-pro-or,political,61,127,0.6,12,8,20,train
mimo-v2-pro-or,political,83,118,0,0,20,20,train
mimo-v2-pro-or,political,77,122,0.75,15,5,20,train
mimo-v2-pro-or,political,5,63,0.35,7,13,20,train
mimo-v2-pro-or,political,65,78,1,20,0,20,train
mimo-v2-pro-or,political,8,119,0.225,4.5,15.5,20,train
mimo-v2-pro-or,political,41,86,0.45,9,11,20,train
mimo-v2-pro-or,political,43,127,0.3,6,14,20,train
mimo-v2-pro-or,political,86,90,0.75,15,5,20,train
mimo-v2-pro-or,political,60,85,0.5,10,10,20,train
mimo-v2-pro-or,political,53,127,0.2,4,16,20,train
mimo-v2-pro-or,political,29,66,0.55,11,9,20,train
mimo-v2-pro-or,political,18,74,0.35,7,13,20,train
mimo-v2-pro-or,political,6,65,0,0,20,20,train
mimo-v2-pro-or,political,118,124,0.25,5,15,20,train
mimo-v2-pro-or,political,54,63,0.15,3,17,20,train
mimo-v2-pro-or,political,93,106,0.2,4,16,20,train
mimo-v2-pro-or,political,4,124,0.95,19,1,20,train
mimo-v2-pro-or,political,42,95,0.85,17,3,20,train
mimo-v2-pro-or,political,74,78,0.1,2,18,20,train
mimo-v2-pro-or,political,60,73,0.5,10,10,20,train
mimo-v2-pro-or,political,114,135,0.8,16,4,20,train
mimo-v2-pro-or,political,72,86,0.15,3,17,20,train
mimo-v2-pro-or,political,27,56,1,20,0,20,train
mimo-v2-pro-or,political,43,47,0.25,5,15,20,train
mimo-v2-pro-or,political,57,127,0.45,9,11,20,train
mimo-v2-pro-or,political,6,128,0.8,16,4,20,train
mimo-v2-pro-or,political,53,63,0.2,4,16,20,train
mimo-v2-pro-or,political,33,54,0.75,15,5,20,train
mimo-v2-pro-or,political,60,127,0.2,4,16,20,train
mimo-v2-pro-or,political,25,100,0.6,12,8,20,train
mimo-v2-pro-or,political,7,63,0.25,5,15,20,train
mimo-v2-pro-or,political,5,124,0.65,13,7,20,train
mimo-v2-pro-or,political,73,127,0.55,11,9,20,train
