pair_uid,judge_index,vote_raw,winner_condition,success
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:239,1,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:239,2,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:239,3,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:240,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:240,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:240,3,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:241,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:241,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:241,3,b,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:242,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:242,2,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:242,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:243,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:243,2,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:243,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:244,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:244,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:244,3,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:245,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:245,2,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:245,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:246,1,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:246,2,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:246,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:247,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:247,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:247,3,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:248,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:248,2,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:248,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:249,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:249,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:249,3,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:250,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:250,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:250,3,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:251,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:251,2,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:251,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:252,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:252,2,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:252,3,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:253,1,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:253,2,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:253,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:254,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:254,2,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:254,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:255,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:255,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:255,3,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:256,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:256,2,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:256,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:257,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:257,2,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:257,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:258,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:258,2,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:258,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:259,1,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:259,2,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:259,3,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:260,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:260,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:260,3,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:261,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:261,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:261,3,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:262,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:262,2,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:262,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:263,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:263,2,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:263,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:264,1,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:264,2,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:264,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:265,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:265,2,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:265,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:266,1,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:266,2,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:266,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:267,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:267,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:267,3,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:268,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:268,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:268,3,b,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:269,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:269,2,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:269,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:270,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:270,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:270,3,b,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:271,1,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:271,2,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:271,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:272,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:272,2,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:272,3,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:273,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:273,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:273,3,b,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:274,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:274,2,b,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:274,3,b,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:275,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:275,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:275,3,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:276,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:276,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:276,3,b,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:277,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:277,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:277,3,b,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:278,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:278,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:278,3,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:279,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:279,2,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:279,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:280,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:280,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:280,3,b,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:281,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:281,2,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:281,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:282,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:282,2,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:282,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:283,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:283,2,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:283,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:284,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:284,2,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:284,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:285,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:285,2,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:285,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:286,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:286,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:286,3,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:287,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:287,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:287,3,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:288,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:288,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:288,3,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:289,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:289,2,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:289,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:290,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:290,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:290,3,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:291,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:291,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:291,3,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:292,1,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:292,2,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:292,3,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:293,1,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:293,2,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:293,3,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:294,1,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:294,2,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:294,3,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:295,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:295,2,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:295,3,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:296,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:296,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:296,3,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:297,1,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:297,2,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:297,3,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:298,1,b,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:298,2,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:298,3,a,sys_normal,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:299,1,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:299,2,a,sys_strong,true
system_prompt:grant_proposal_abstract:sys_scaleup_grant_proposal_abstract_v1:299,3,b,sys_normal,true
